"learning_rate","max_bin","num_leaves","nrounds","boosting","max_depth","bagging_fraction","feature_fraction","accuracy"
0.05,256,70,150,"gbdt",15,0.6,0.7,0
0.01,256,70,150,"gbdt",15,0.6,0.7,0
0.1,512,70,150,"gbdt",15,0.6,0.7,-1
0.05,512,70,150,"gbdt",15,0.6,0.7,0
0.01,512,70,150,"gbdt",15,0.6,0.7,0
0.1,1024,70,150,"gbdt",15,0.6,0.7,0
0.05,1024,70,150,"gbdt",15,0.6,0.7,0
0.01,1024,70,150,"gbdt",15,0.6,0.7,0
0.1,2048,70,150,"gbdt",15,0.6,0.7,0
0.05,2048,70,150,"gbdt",15,0.6,0.7,0
0.01,2048,70,150,"gbdt",15,0.6,0.7,0
0.1,256,40,100,"dart",15,0.6,0.7,0
0.05,256,40,100,"dart",15,0.6,0.7,0
0.01,256,40,100,"dart",15,0.6,0.7,0
0.1,512,40,100,"dart",15,0.6,0.7,0
0.05,512,40,100,"dart",15,0.6,0.7,0
0.01,512,40,100,"dart",15,0.6,0.7,0
0.1,1024,40,100,"dart",15,0.6,0.7,0.670205478092
0.05,1024,40,100,"dart",15,0.6,0.7,0.661497281605064
0.01,1024,40,100,"dart",15,0.6,0.7,0
0.1,2048,40,100,"dart",15,0.6,0.7,0
0.05,2048,40,100,"dart",15,0.6,0.7,0
0.01,2048,40,100,"dart",15,0.6,0.7,0
0.1,256,50,100,"dart",15,0.6,0.7,0
0.05,256,50,100,"dart",15,0.6,0.7,0
0.01,256,50,100,"dart",15,0.6,0.7,0.596429550084788
0.1,512,50,100,"dart",15,0.6,0.7,0
0.05,512,50,100,"dart",15,0.6,0.7,0
0.01,512,50,100,"dart",15,0.6,0.7,0
0.1,1024,50,100,"dart",15,0.6,0.7,0
0.05,1024,50,100,"dart",15,0.6,0.7,0.679354495379324
0.01,1024,50,100,"dart",15,0.6,0.7,0.624096019507313
0.1,2048,50,100,"dart",15,0.6,0.7,0
0.05,2048,50,100,"dart",15,0.6,0.7,0
0.01,2048,50,100,"dart",15,0.6,0.7,0
0.1,256,60,100,"dart",15,0.6,0.7,0.653023395273289
0.05,256,60,100,"dart",15,0.6,0.7,0
0.01,256,60,100,"dart",15,0.6,0.7,0
0.1,512,60,100,"dart",15,0.6,0.7,0
0.05,512,60,100,"dart",15,0.6,0.7,0
0.01,512,60,100,"dart",15,0.6,0.7,0
0.1,1024,60,100,"dart",15,0.6,0.7,0.676644043160725
0.05,1024,60,100,"dart",15,0.6,0.7,0.69431758160149
0.01,1024,60,100,"dart",15,0.6,0.7,0
0.1,2048,60,100,"dart",15,0.6,0.7,0
0.05,2048,60,100,"dart",15,0.6,0.7,0
0.01,2048,60,100,"dart",15,0.6,0.7,0
0.1,256,70,100,"dart",15,0.6,0.7,0
0.05,256,70,100,"dart",15,0.6,0.7,0
0.01,256,70,100,"dart",15,0.6,0.7,0
0.1,512,70,100,"dart",15,0.6,0.7,0
0.05,512,70,100,"dart",15,0.6,0.7,0
0.01,512,70,100,"dart",15,0.6,0.7,0.633019662196241
0.1,1024,70,100,"dart",15,0.6,0.7,0
0.05,1024,70,100,"dart",15,0.6,0.7,0
0.01,1024,70,100,"dart",15,0.6,0.7,0.649109621410388
0.1,2048,70,100,"dart",15,0.6,0.7,0
0.05,2048,70,100,"dart",15,0.6,0.7,0
0.01,2048,70,100,"dart",15,0.6,0.7,0
0.1,256,40,150,"dart",15,0.6,0.7,0.608135129446432
0.05,256,40,150,"dart",15,0.6,0.7,0
0.01,256,40,150,"dart",15,0.6,0.7,0
0.1,512,40,150,"dart",15,0.6,0.7,0
0.05,512,40,150,"dart",15,0.6,0.7,0
0.01,512,40,150,"dart",15,0.6,0.7,0.599151916379074
0.1,1024,40,150,"dart",15,0.6,0.7,0
0.05,1024,40,150,"dart",15,0.6,0.7,0
0.01,1024,40,150,"dart",15,0.6,0.7,0
0.1,2048,40,150,"dart",15,0.6,0.7,0
0.05,2048,40,150,"dart",15,0.6,0.7,0
0.01,2048,40,150,"dart",15,0.6,0.7,0
0.1,256,50,150,"dart",15,0.6,0.7,0
0.05,256,50,150,"dart",15,0.6,0.7,0
0.01,256,50,150,"dart",15,0.6,0.7,0
0.1,512,50,150,"dart",15,0.6,0.7,0
0.05,512,50,150,"dart",15,0.6,0.7,0
0.01,512,50,150,"dart",15,0.6,0.7,0
0.1,1024,50,150,"dart",15,0.6,0.7,0
0.05,1024,50,150,"dart",15,0.6,0.7,0.690623225299143
0.01,1024,50,150,"dart",15,0.6,0.7,0.628495291954425
0.1,2048,50,150,"dart",15,0.6,0.7,0
0.05,2048,50,150,"dart",15,0.6,0.7,0
0.01,2048,50,150,"dart",15,0.6,0.7,0
0.1,256,60,150,"dart",15,0.6,0.7,0
0.05,256,60,150,"dart",15,0.6,0.7,0
0.01,256,60,150,"dart",15,0.6,0.7,0
0.1,512,60,150,"dart",15,0.6,0.7,0
0.05,512,60,150,"dart",15,0.6,0.7,0
0.01,512,60,150,"dart",15,0.6,0.7,0
0.1,1024,60,150,"dart",15,0.6,0.7,0
0.05,1024,60,150,"dart",15,0.6,0.7,0
0.01,1024,60,150,"dart",15,0.6,0.7,0
0.1,2048,60,150,"dart",15,0.6,0.7,0
0.05,2048,60,150,"dart",15,0.6,0.7,0
0.01,2048,60,150,"dart",15,0.6,0.7,0
0.1,256,70,150,"dart",15,0.6,0.7,0
0.05,256,70,150,"dart",15,0.6,0.7,0.671543825927411
0.01,256,70,150,"dart",15,0.6,0.7,0.620214016512909
0.1,512,70,150,"dart",15,0.6,0.7,0
0.05,512,70,150,"dart",15,0.6,0.7,0
0.01,512,70,150,"dart",15,0.6,0.7,0
0.1,1024,70,150,"dart",15,0.6,0.7,0
0.05,1024,70,150,"dart",15,0.6,0.7,0
0.01,1024,70,150,"dart",15,0.6,0.7,0
0.1,2048,70,150,"dart",15,0.6,0.7,0
0.05,2048,70,150,"dart",15,0.6,0.7,0
0.01,2048,70,150,"dart",15,0.6,0.7,0
0.1,256,40,100,"gbdt",20,0.6,0.7,0
0.05,256,40,100,"gbdt",20,0.6,0.7,0
0.01,256,40,100,"gbdt",20,0.6,0.7,0
0.1,512,40,100,"gbdt",20,0.6,0.7,0
0.05,512,40,100,"gbdt",20,0.6,0.7,0
0.01,512,40,100,"gbdt",20,0.6,0.7,0
0.1,1024,40,100,"gbdt",20,0.6,0.7,0
0.05,1024,40,100,"gbdt",20,0.6,0.7,0
0.01,1024,40,100,"gbdt",20,0.6,0.7,0
0.1,2048,40,100,"gbdt",20,0.6,0.7,0
0.05,2048,40,100,"gbdt",20,0.6,0.7,0
0.01,2048,40,100,"gbdt",20,0.6,0.7,0
0.1,256,50,100,"gbdt",20,0.6,0.7,0
0.05,256,50,100,"gbdt",20,0.6,0.7,0
0.01,256,50,100,"gbdt",20,0.6,0.7,0
0.1,512,50,100,"gbdt",20,0.6,0.7,0
0.05,512,50,100,"gbdt",20,0.6,0.7,0
0.01,512,50,100,"gbdt",20,0.6,0.7,0
0.1,1024,50,100,"gbdt",20,0.6,0.7,0
0.05,1024,50,100,"gbdt",20,0.6,0.7,0
0.01,1024,50,100,"gbdt",20,0.6,0.7,0
0.1,2048,50,100,"gbdt",20,0.6,0.7,-1
0.05,2048,50,100,"gbdt",20,0.6,0.7,0
0.01,2048,50,100,"gbdt",20,0.6,0.7,0
0.1,256,60,100,"gbdt",20,0.6,0.7,0
0.05,256,60,100,"gbdt",20,0.6,0.7,0.643224068021429
0.01,256,60,100,"gbdt",20,0.6,0.7,0
0.1,512,60,100,"gbdt",20,0.6,0.7,-1
0.05,512,60,100,"gbdt",20,0.6,0.7,0
0.01,512,60,100,"gbdt",20,0.6,0.7,0
0.1,1024,60,100,"gbdt",20,0.6,0.7,0
0.05,1024,60,100,"gbdt",20,0.6,0.7,0
0.01,1024,60,100,"gbdt",20,0.6,0.7,0
0.1,2048,60,100,"gbdt",20,0.6,0.7,-1
0.05,2048,60,100,"gbdt",20,0.6,0.7,0
0.01,2048,60,100,"gbdt",20,0.6,0.7,0
0.1,256,70,100,"gbdt",20,0.6,0.7,0
0.05,256,70,100,"gbdt",20,0.6,0.7,0
0.01,256,70,100,"gbdt",20,0.6,0.7,0
0.1,512,70,100,"gbdt",20,0.6,0.7,0
0.05,512,70,100,"gbdt",20,0.6,0.7,0
0.01,512,70,100,"gbdt",20,0.6,0.7,0.654663566359416
0.1,1024,70,100,"gbdt",20,0.6,0.7,0
0.05,1024,70,100,"gbdt",20,0.6,0.7,0
0.01,1024,70,100,"gbdt",20,0.6,0.7,0
0.1,2048,70,100,"gbdt",20,0.6,0.7,0
0.05,2048,70,100,"gbdt",20,0.6,0.7,0
0.01,2048,70,100,"gbdt",20,0.6,0.7,0
0.1,256,40,150,"gbdt",20,0.6,0.7,-1
0.05,256,40,150,"gbdt",20,0.6,0.7,0
0.01,256,40,150,"gbdt",20,0.6,0.7,0
0.1,512,40,150,"gbdt",20,0.6,0.7,-1
0.05,512,40,150,"gbdt",20,0.6,0.7,0
0.01,512,40,150,"gbdt",20,0.6,0.7,0
0.1,1024,40,150,"gbdt",20,0.6,0.7,0
0.05,1024,40,150,"gbdt",20,0.6,0.7,0
0.01,1024,40,150,"gbdt",20,0.6,0.7,0
0.1,2048,40,150,"gbdt",20,0.6,0.7,0
0.05,2048,40,150,"gbdt",20,0.6,0.7,0
0.01,2048,40,150,"gbdt",20,0.6,0.7,0
0.1,256,50,150,"gbdt",20,0.6,0.7,0
0.05,256,50,150,"gbdt",20,0.6,0.7,0
0.01,256,50,150,"gbdt",20,0.6,0.7,0.626114462496475
0.1,512,50,150,"gbdt",20,0.6,0.7,-1
0.05,512,50,150,"gbdt",20,0.6,0.7,0.568040293403971
0.01,512,50,150,"gbdt",20,0.6,0.7,0.645040964563568
0.1,1024,50,150,"gbdt",20,0.6,0.7,0
0.05,1024,50,150,"gbdt",20,0.6,0.7,0
0.01,1024,50,150,"gbdt",20,0.6,0.7,0.663149366766877
0.1,2048,50,150,"gbdt",20,0.6,0.7,0
0.05,2048,50,150,"gbdt",20,0.6,0.7,0
0.01,2048,50,150,"gbdt",20,0.6,0.7,0
0.1,256,60,150,"gbdt",20,0.6,0.7,0
0.05,256,60,150,"gbdt",20,0.6,0.7,0.510269933241463
0.01,256,60,150,"gbdt",20,0.6,0.7,0
0.1,512,60,150,"gbdt",20,0.6,0.7,0
0.05,512,60,150,"gbdt",20,0.6,0.7,0
0.01,512,60,150,"gbdt",20,0.6,0.7,0
0.1,1024,60,150,"gbdt",20,0.6,0.7,0
0.05,1024,60,150,"gbdt",20,0.6,0.7,0
0.01,1024,60,150,"gbdt",20,0.6,0.7,0
0.1,2048,60,150,"gbdt",20,0.6,0.7,0
0.05,2048,60,150,"gbdt",20,0.6,0.7,0
0.01,2048,60,150,"gbdt",20,0.6,0.7,0
0.1,256,70,150,"gbdt",20,0.6,0.7,-1
0.05,256,70,150,"gbdt",20,0.6,0.7,0.564809593213742
0.01,256,70,150,"gbdt",20,0.6,0.7,0
0.1,512,70,150,"gbdt",20,0.6,0.7,-1
0.05,512,70,150,"gbdt",20,0.6,0.7,0
0.01,512,70,150,"gbdt",20,0.6,0.7,0.670970957454836
0.1,1024,70,150,"gbdt",20,0.6,0.7,0
0.05,1024,70,150,"gbdt",20,0.6,0.7,0
0.01,1024,70,150,"gbdt",20,0.6,0.7,0
0.1,2048,70,150,"gbdt",20,0.6,0.7,0
0.05,2048,70,150,"gbdt",20,0.6,0.7,0
0.01,2048,70,150,"gbdt",20,0.6,0.7,0.707559083887007
0.1,256,40,100,"dart",20,0.6,0.7,0
0.05,256,40,100,"dart",20,0.6,0.7,0
0.01,256,40,100,"dart",20,0.6,0.7,0.58413422397668
0.1,512,40,100,"dart",20,0.6,0.7,0
0.05,512,40,100,"dart",20,0.6,0.7,0
0.01,512,40,100,"dart",20,0.6,0.7,0.596342180196423
0.1,1024,40,100,"dart",20,0.6,0.7,0
0.05,1024,40,100,"dart",20,0.6,0.7,0
0.01,1024,40,100,"dart",20,0.6,0.7,0
0.1,2048,40,100,"dart",20,0.6,0.7,0
0.05,2048,40,100,"dart",20,0.6,0.7,0
0.01,2048,40,100,"dart",20,0.6,0.7,0.618843897809002
0.1,256,50,100,"dart",20,0.6,0.7,0
0.05,256,50,100,"dart",20,0.6,0.7,0
0.01,256,50,100,"dart",20,0.6,0.7,0
0.1,512,50,100,"dart",20,0.6,0.7,0
0.05,512,50,100,"dart",20,0.6,0.7,0
0.01,512,50,100,"dart",20,0.6,0.7,0
0.1,1024,50,100,"dart",20,0.6,0.7,0.659931573491976
0.05,1024,50,100,"dart",20,0.6,0.7,0.680754399272447
0.01,1024,50,100,"dart",20,0.6,0.7,0
0.1,2048,50,100,"dart",20,0.6,0.7,0.698569913781806
0.05,2048,50,100,"dart",20,0.6,0.7,0
0.01,2048,50,100,"dart",20,0.6,0.7,0.636608777496694
0.1,256,60,100,"dart",20,0.6,0.7,0
0.05,256,60,100,"dart",20,0.6,0.7,0
0.01,256,60,100,"dart",20,0.6,0.7,0
0.1,512,60,100,"dart",20,0.6,0.7,0.685924115280596
0.05,512,60,100,"dart",20,0.6,0.7,0
0.01,512,60,100,"dart",20,0.6,0.7,0.623578750054606
0.1,1024,60,100,"dart",20,0.6,0.7,0
0.05,1024,60,100,"dart",20,0.6,0.7,0
0.01,1024,60,100,"dart",20,0.6,0.7,0.63822909179001
0.1,2048,60,100,"dart",20,0.6,0.7,0
0.05,2048,60,100,"dart",20,0.6,0.7,0
0.01,2048,60,100,"dart",20,0.6,0.7,0
0.1,256,70,100,"dart",20,0.6,0.7,0
0.05,256,70,100,"dart",20,0.6,0.7,0
0.01,256,70,100,"dart",20,0.6,0.7,0
0.1,512,70,100,"dart",20,0.6,0.7,0
0.05,512,70,100,"dart",20,0.6,0.7,0
0.01,512,70,100,"dart",20,0.6,0.7,0.633888396881689
0.1,1024,70,100,"dart",20,0.6,0.7,0
0.05,1024,70,100,"dart",20,0.6,0.7,0
0.01,1024,70,100,"dart",20,0.6,0.7,0
0.1,2048,70,100,"dart",20,0.6,0.7,0
0.05,2048,70,100,"dart",20,0.6,0.7,0
0.01,2048,70,100,"dart",20,0.6,0.7,0.663338999138215
0.1,256,40,150,"dart",20,0.6,0.7,0
0.05,256,40,150,"dart",20,0.6,0.7,0
0.01,256,40,150,"dart",20,0.6,0.7,0
0.1,512,40,150,"dart",20,0.6,0.7,0
0.05,512,40,150,"dart",20,0.6,0.7,0
0.01,512,40,150,"dart",20,0.6,0.7,0
0.1,1024,40,150,"dart",20,0.6,0.7,0.609327529854688
0.05,1024,40,150,"dart",20,0.6,0.7,0
0.01,1024,40,150,"dart",20,0.6,0.7,0.611373772353785
0.1,2048,40,150,"dart",20,0.6,0.7,0.621199906275938
0.05,2048,40,150,"dart",20,0.6,0.7,0
0.01,2048,40,150,"dart",20,0.6,0.7,0
0.1,256,50,150,"dart",20,0.6,0.7,0.617436051198755
0.05,256,50,150,"dart",20,0.6,0.7,0
0.01,256,50,150,"dart",20,0.6,0.7,0
0.1,512,50,150,"dart",20,0.6,0.7,0
0.05,512,50,150,"dart",20,0.6,0.7,0
0.01,512,50,150,"dart",20,0.6,0.7,0
0.1,1024,50,150,"dart",20,0.6,0.7,0
0.05,1024,50,150,"dart",20,0.6,0.7,0.692895835236276
0.01,1024,50,150,"dart",20,0.6,0.7,0
0.1,2048,50,150,"dart",20,0.6,0.7,0
0.05,2048,50,150,"dart",20,0.6,0.7,0
0.01,2048,50,150,"dart",20,0.6,0.7,0
0.1,256,60,150,"dart",20,0.6,0.7,0
0.05,256,60,150,"dart",20,0.6,0.7,0
0.01,256,60,150,"dart",20,0.6,0.7,0
0.1,512,60,150,"dart",20,0.6,0.7,0
0.05,512,60,150,"dart",20,0.6,0.7,0.686532725980231
0.01,512,60,150,"dart",20,0.6,0.7,0
0.1,1024,60,150,"dart",20,0.6,0.7,0
0.05,1024,60,150,"dart",20,0.6,0.7,0
0.01,1024,60,150,"dart",20,0.6,0.7,0
0.1,2048,60,150,"dart",20,0.6,0.7,0
0.05,2048,60,150,"dart",20,0.6,0.7,0
0.01,2048,60,150,"dart",20,0.6,0.7,0
0.1,256,70,150,"dart",20,0.6,0.7,0
0.05,256,70,150,"dart",20,0.6,0.7,0
0.01,256,70,150,"dart",20,0.6,0.7,0
0.1,512,70,150,"dart",20,0.6,0.7,0
0.05,512,70,150,"dart",20,0.6,0.7,0
0.01,512,70,150,"dart",20,0.6,0.7,0
0.1,1024,70,150,"dart",20,0.6,0.7,0.65476880736131
0.05,1024,70,150,"dart",20,0.6,0.7,0.722481463683912
0.01,1024,70,150,"dart",20,0.6,0.7,0
0.1,2048,70,150,"dart",20,0.6,0.7,0
0.05,2048,70,150,"dart",20,0.6,0.7,0
0.01,2048,70,150,"dart",20,0.6,0.7,0
0.1,256,40,100,"gbdt",10,1,0.5,-1
0.05,256,40,100,"gbdt",10,1,0.5,0
0.01,256,40,100,"gbdt",10,1,0.5,0.593373589671291
0.1,512,40,100,"gbdt",10,1,0.5,0
0.05,512,40,100,"gbdt",10,1,0.5,0
0.01,512,40,100,"gbdt",10,1,0.5,0
0.1,1024,40,100,"gbdt",10,1,0.5,0
0.05,1024,40,100,"gbdt",10,1,0.5,0
0.01,1024,40,100,"gbdt",10,1,0.5,0.618779363232368
0.1,2048,40,100,"gbdt",10,1,0.5,0
0.05,2048,40,100,"gbdt",10,1,0.5,0
0.01,2048,40,100,"gbdt",10,1,0.5,0.629701592117648
0.1,256,50,100,"gbdt",10,1,0.5,0
0.05,256,50,100,"gbdt",10,1,0.5,0
0.01,256,50,100,"gbdt",10,1,0.5,0.604788267018264
0.1,512,50,100,"gbdt",10,1,0.5,0
0.05,512,50,100,"gbdt",10,1,0.5,0
0.01,512,50,100,"gbdt",10,1,0.5,0
0.1,1024,50,100,"gbdt",10,1,0.5,0
0.05,1024,50,100,"gbdt",10,1,0.5,0.572270783112195
0.01,1024,50,100,"gbdt",10,1,0.5,0
0.1,2048,50,100,"gbdt",10,1,0.5,0
0.05,2048,50,100,"gbdt",10,1,0.5,0
0.01,2048,50,100,"gbdt",10,1,0.5,0
0.1,256,60,100,"gbdt",10,1,0.5,0
0.05,256,60,100,"gbdt",10,1,0.5,0.640104565870939
0.01,256,60,100,"gbdt",10,1,0.5,0
0.1,512,60,100,"gbdt",10,1,0.5,0
0.05,512,60,100,"gbdt",10,1,0.5,0
0.01,512,60,100,"gbdt",10,1,0.5,0.629040360917066
0.1,1024,60,100,"gbdt",10,1,0.5,0
0.05,1024,60,100,"gbdt",10,1,0.5,0
0.01,1024,60,100,"gbdt",10,1,0.5,0
0.1,2048,60,100,"gbdt",10,1,0.5,0
0.05,2048,60,100,"gbdt",10,1,0.5,0
0.01,2048,60,100,"gbdt",10,1,0.5,0
0.1,256,70,100,"gbdt",10,1,0.5,0
0.05,256,70,100,"gbdt",10,1,0.5,0
0.01,256,70,100,"gbdt",10,1,0.5,0
0.1,512,70,100,"gbdt",10,1,0.5,0
0.05,512,70,100,"gbdt",10,1,0.5,0.688524362299099
0.01,512,70,100,"gbdt",10,1,0.5,0
0.1,1024,70,100,"gbdt",10,1,0.5,0
0.05,1024,70,100,"gbdt",10,1,0.5,0
0.01,1024,70,100,"gbdt",10,1,0.5,0
0.1,2048,70,100,"gbdt",10,1,0.5,0
0.05,2048,70,100,"gbdt",10,1,0.5,0
0.01,2048,70,100,"gbdt",10,1,0.5,0
0.1,256,40,150,"gbdt",10,1,0.5,-1
0.05,256,40,150,"gbdt",10,1,0.5,0.520164573098811
0.01,256,40,150,"gbdt",10,1,0.5,0
0.1,512,40,150,"gbdt",10,1,0.5,0
0.05,512,40,150,"gbdt",10,1,0.5,0
0.01,512,40,150,"gbdt",10,1,0.5,0
0.1,1024,40,150,"gbdt",10,1,0.5,0
0.05,1024,40,150,"gbdt",10,1,0.5,0
0.01,1024,40,150,"gbdt",10,1,0.5,0
0.1,2048,40,150,"gbdt",10,1,0.5,-1
0.05,2048,40,150,"gbdt",10,1,0.5,0
0.01,2048,40,150,"gbdt",10,1,0.5,0
0.1,256,50,150,"gbdt",10,1,0.5,0
0.05,256,50,150,"gbdt",10,1,0.5,0
0.01,256,50,150,"gbdt",10,1,0.5,0
0.1,512,50,150,"gbdt",10,1,0.5,-1
0.05,512,50,150,"gbdt",10,1,0.5,0
0.01,512,50,150,"gbdt",10,1,0.5,0
0.1,1024,50,150,"gbdt",10,1,0.5,-1
0.05,1024,50,150,"gbdt",10,1,0.5,0
0.01,1024,50,150,"gbdt",10,1,0.5,0.648617172948694
0.1,2048,50,150,"gbdt",10,1,0.5,0
0.05,2048,50,150,"gbdt",10,1,0.5,0
0.01,2048,50,150,"gbdt",10,1,0.5,0
0.1,256,60,150,"gbdt",10,1,0.5,-1
0.05,256,60,150,"gbdt",10,1,0.5,0
0.01,256,60,150,"gbdt",10,1,0.5,0.6254264246256
0.1,512,60,150,"gbdt",10,1,0.5,0
0.05,512,60,150,"gbdt",10,1,0.5,0
0.01,512,60,150,"gbdt",10,1,0.5,0
0.1,1024,60,150,"gbdt",10,1,0.5,0
0.05,1024,60,150,"gbdt",10,1,0.5,0
0.01,1024,60,150,"gbdt",10,1,0.5,0
0.1,2048,60,150,"gbdt",10,1,0.5,0
0.05,2048,60,150,"gbdt",10,1,0.5,0
0.01,2048,60,150,"gbdt",10,1,0.5,0
0.1,256,70,150,"gbdt",10,1,0.5,0
0.05,256,70,150,"gbdt",10,1,0.5,0
0.01,256,70,150,"gbdt",10,1,0.5,0
0.1,512,70,150,"gbdt",10,1,0.5,0
0.05,512,70,150,"gbdt",10,1,0.5,0
0.01,512,70,150,"gbdt",10,1,0.5,0
0.1,1024,70,150,"gbdt",10,1,0.5,-1
0.05,1024,70,150,"gbdt",10,1,0.5,0
0.01,1024,70,150,"gbdt",10,1,0.5,0
0.1,2048,70,150,"gbdt",10,1,0.5,0
0.05,2048,70,150,"gbdt",10,1,0.5,0.616855240009055
0.01,2048,70,150,"gbdt",10,1,0.5,0.683386417159446
0.1,256,40,100,"dart",10,1,0.5,0
0.05,256,40,100,"dart",10,1,0.5,0
0.01,256,40,100,"dart",10,1,0.5,0
0.1,512,40,100,"dart",10,1,0.5,0.628364237121877
0.05,512,40,100,"dart",10,1,0.5,0
0.01,512,40,100,"dart",10,1,0.5,0.591106936772
0.1,1024,40,100,"dart",10,1,0.5,0
0.05,1024,40,100,"dart",10,1,0.5,0
0.01,1024,40,100,"dart",10,1,0.5,0
0.1,2048,40,100,"dart",10,1,0.5,0
0.05,2048,40,100,"dart",10,1,0.5,0
0.01,2048,40,100,"dart",10,1,0.5,0.60875069002355
0.1,256,50,100,"dart",10,1,0.5,0.587022394490931
0.05,256,50,100,"dart",10,1,0.5,0
0.01,256,50,100,"dart",10,1,0.5,0
0.1,512,50,100,"dart",10,1,0.5,0
0.05,512,50,100,"dart",10,1,0.5,0
0.01,512,50,100,"dart",10,1,0.5,0
0.1,1024,50,100,"dart",10,1,0.5,0
0.05,1024,50,100,"dart",10,1,0.5,0.666720610953801
0.01,1024,50,100,"dart",10,1,0.5,0
0.1,2048,50,100,"dart",10,1,0.5,0
0.05,2048,50,100,"dart",10,1,0.5,0
0.01,2048,50,100,"dart",10,1,0.5,0
0.1,256,60,100,"dart",10,1,0.5,0
0.05,256,60,100,"dart",10,1,0.5,0
0.01,256,60,100,"dart",10,1,0.5,0.598777615834601
0.1,512,60,100,"dart",10,1,0.5,0.657204242999488
0.05,512,60,100,"dart",10,1,0.5,0
0.01,512,60,100,"dart",10,1,0.5,0
0.1,1024,60,100,"dart",10,1,0.5,0
0.05,1024,60,100,"dart",10,1,0.5,0
0.01,1024,60,100,"dart",10,1,0.5,0
0.1,2048,60,100,"dart",10,1,0.5,0.658303316481535
0.05,2048,60,100,"dart",10,1,0.5,0
0.01,2048,60,100,"dart",10,1,0.5,0.634203127047732
0.1,256,70,100,"dart",10,1,0.5,0
0.05,256,70,100,"dart",10,1,0.5,0.645609861677581
0.01,256,70,100,"dart",10,1,0.5,0.605913154330965
0.1,512,70,100,"dart",10,1,0.5,0
0.05,512,70,100,"dart",10,1,0.5,0
0.01,512,70,100,"dart",10,1,0.5,0
0.1,1024,70,100,"dart",10,1,0.5,0
0.05,1024,70,100,"dart",10,1,0.5,0
0.01,1024,70,100,"dart",10,1,0.5,0
0.1,2048,70,100,"dart",10,1,0.5,0.635253551387394
0.05,2048,70,100,"dart",10,1,0.5,0
0.01,2048,70,100,"dart",10,1,0.5,0
0.1,256,40,150,"dart",10,1,0.5,0
0.05,256,40,150,"dart",10,1,0.5,0
0.01,256,40,150,"dart",10,1,0.5,0
0.1,512,40,150,"dart",10,1,0.5,0
0.05,512,40,150,"dart",10,1,0.5,0
0.01,512,40,150,"dart",10,1,0.5,0
0.1,1024,40,150,"dart",10,1,0.5,0
0.05,1024,40,150,"dart",10,1,0.5,0
0.01,1024,40,150,"dart",10,1,0.5,0
0.1,2048,40,150,"dart",10,1,0.5,0
0.05,2048,40,150,"dart",10,1,0.5,0
0.01,2048,40,150,"dart",10,1,0.5,0
0.1,256,50,150,"dart",10,1,0.5,0
0.05,256,50,150,"dart",10,1,0.5,0
0.01,256,50,150,"dart",10,1,0.5,0
0.1,512,50,150,"dart",10,1,0.5,0.607726079514541
0.05,512,50,150,"dart",10,1,0.5,0
0.01,512,50,150,"dart",10,1,0.5,0
0.1,1024,50,150,"dart",10,1,0.5,0
0.05,1024,50,150,"dart",10,1,0.5,0
0.01,1024,50,150,"dart",10,1,0.5,0
0.1,2048,50,150,"dart",10,1,0.5,0
0.05,2048,50,150,"dart",10,1,0.5,0
0.01,2048,50,150,"dart",10,1,0.5,0
0.1,256,60,150,"dart",10,1,0.5,0
0.05,256,60,150,"dart",10,1,0.5,0
0.01,256,60,150,"dart",10,1,0.5,0
0.1,512,60,150,"dart",10,1,0.5,0
0.05,512,60,150,"dart",10,1,0.5,0
0.01,512,60,150,"dart",10,1,0.5,0
0.1,1024,60,150,"dart",10,1,0.5,0.594718887384185
0.05,1024,60,150,"dart",10,1,0.5,0
0.01,1024,60,150,"dart",10,1,0.5,0
0.1,2048,60,150,"dart",10,1,0.5,0
0.05,2048,60,150,"dart",10,1,0.5,0.706370654837313
0.01,2048,60,150,"dart",10,1,0.5,0
0.1,256,70,150,"dart",10,1,0.5,0
0.05,256,70,150,"dart",10,1,0.5,0
0.01,256,70,150,"dart",10,1,0.5,0
0.1,512,70,150,"dart",10,1,0.5,0
0.05,512,70,150,"dart",10,1,0.5,0.679168834366548
0.01,512,70,150,"dart",10,1,0.5,0
0.1,1024,70,150,"dart",10,1,0.5,0
0.05,1024,70,150,"dart",10,1,0.5,0.700831602482893
0.01,1024,70,150,"dart",10,1,0.5,0
0.1,2048,70,150,"dart",10,1,0.5,0
0.05,2048,70,150,"dart",10,1,0.5,0.704610350154684
0.01,2048,70,150,"dart",10,1,0.5,0
0.1,256,40,100,"gbdt",15,1,0.5,0
0.05,256,40,100,"gbdt",15,1,0.5,0
0.01,256,40,100,"gbdt",15,1,0.5,0.598953348450972
0.1,512,40,100,"gbdt",15,1,0.5,0
0.05,512,40,100,"gbdt",15,1,0.5,0
0.01,512,40,100,"gbdt",15,1,0.5,0
0.1,1024,40,100,"gbdt",15,1,0.5,0
0.05,1024,40,100,"gbdt",15,1,0.5,0
0.01,1024,40,100,"gbdt",15,1,0.5,0
0.1,2048,40,100,"gbdt",15,1,0.5,0
0.05,2048,40,100,"gbdt",15,1,0.5,0
0.01,2048,40,100,"gbdt",15,1,0.5,0
0.1,256,50,100,"gbdt",15,1,0.5,0
0.05,256,50,100,"gbdt",15,1,0.5,0.642141872813271
0.01,256,50,100,"gbdt",15,1,0.5,0.612359662116814
